Date,High,Low,Open,Close,Volume,Adj Close
2018-04-30,40.44850540161133,39.31893539428711,40.23255920410156,39.7397575378418,1943600.0,39.7397575378418
2018-05-01,39.911407470703125,39.13067626953125,39.56810760498047,39.54042053222656,1857100.0,39.54042053222656
2018-05-02,39.59025573730469,38.97010040283203,39.46843719482422,39.14728546142578,2085000.0,39.14728546142578
2018-05-03,39.49058532714844,38.27796173095703,39.19158172607422,39.42414093017578,2534700.0,39.42414093017578
2018-05-04,40.72536087036133,39.080841064453125,39.241416931152344,40.39313507080078,1518600.0,40.39313507080078
2018-05-07,41.02989959716797,40.038761138916016,40.42081832885742,40.138427734375,1042900.0,40.138427734375
2018-05-08,40.15503692626953,39.335548400878906,40.15503692626953,39.87264633178711,2706600.0,39.87264633178711
2018-05-09,40.780731201171875,39.90586853027344,40.02214813232422,40.26578140258789,2751200.0,40.26578140258789
2018-05-10,41.7552604675293,40.343299865722656,40.37098693847656,41.356590270996094,2372900.0,41.356590270996094
2018-05-11,41.351051330566406,40.89147186279297,41.334442138671875,41.15171813964844,1729200.0,41.15171813964844
2018-05-14,41.55592346191406,40.42635726928711,41.356590270996094,40.7862663269043,1538100.0,40.7862663269043
2018-05-15,41.118492126464844,40.16057586669922,40.37098693847656,40.930233001708984,1579700.0,40.930233001708984
2018-05-16,41.42303466796875,40.47065353393555,40.97452926635742,41.096343994140625,1500600.0,41.096343994140625
2018-05-17,41.788482666015625,40.77519226074219,40.77519226074219,41.15171813964844,1647200.0,41.15171813964844
2018-05-18,44.651161193847656,42.03765106201172,42.1539306640625,43.637874603271484,11856900.0,43.637874603271484
2018-05-21,44.800662994384766,43.466224670410156,43.80952453613281,44.55703353881836,6976500.0,44.55703353881836
2018-05-22,44.81727600097656,43.56589126586914,44.42967987060547,44.72314453125,3281100.0,44.72314453125
2018-05-23,45.40420913696289,44.19158172607422,44.54042053222656,45.343299865722656,4074300.0,45.343299865722656
2018-05-24,45.897010803222656,45.00553894042969,45.38206100463867,45.77519226074219,2508300.0,45.77519226074219
2018-05-25,45.919158935546875,45.348838806152344,45.74197006225586,45.415283203125,1783700.0,45.415283203125
2018-05-29,45.29346466064453,44.52934646606445,45.29346466064453,44.6013298034668,2479600.0,44.6013298034668
2018-05-30,45.18272399902344,44.25249099731445,44.95570373535156,44.87264633178711,3495500.0,44.87264633178711
2018-05-31,45.01107406616211,44.30232620239258,44.889259338378906,44.662235260009766,6935200.0,44.662235260009766
2018-06-01,47.5526008605957,45.68659973144531,45.68659973144531,46.98228073120117,6836600.0,46.98228073120117
2018-06-04,47.88482666015625,45.9246940612793,47.392024993896484,47.081947326660156,3840800.0,47.081947326660156
2018-06-05,48.04540252685547,46.79402160644531,47.19822692871094,47.97895812988281,3697700.0,47.97895812988281
2018-06-06,48.43853759765625,47.89036560058594,48.02325439453125,48.366554260253906,3838100.0,48.366554260253906
2018-06-07,48.7707633972168,48.00664520263672,48.3831672668457,48.75968933105469,2611600.0,48.75968933105469
2018-06-08,49.102989196777344,48.12845993041992,48.72646713256836,48.9091911315918,2463500.0,48.9091911315918
2018-06-11,48.892581939697266,48.233665466308594,48.892581939697266,48.527130126953125,1315300.0,48.527130126953125
2018-06-12,48.70985794067383,47.75193786621094,48.527130126953125,48.01218032836914,1695100.0,48.01218032836914
2018-06-13,48.97563552856445,47.75193786621094,48.17275619506836,48.676631927490234,3358000.0,48.676631927490234
2018-06-14,49.45736312866211,48.25581359863281,48.80952453613281,48.676631927490234,2237400.0,48.676631927490234
2018-06-15,49.197120666503906,48.25581359863281,48.527130126953125,48.942413330078125,2714500.0,48.942413330078125
2018-06-18,49.61793899536133,48.17275619506836,48.44407653808594,49.59579086303711,2404500.0,49.59579086303711
2018-06-19,49.335548400878906,48.3831672668457,48.95902633666992,49.28017807006836,1545700.0,49.28017807006836
2018-06-20,50.31007766723633,49.335548400878906,49.335548400878906,49.39091873168945,2202500.0,49.39091873168945
2018-06-21,49.64008712768555,48.792911529541016,49.46843719482422,49.33000946044922,3067100.0,49.33000946044922
2018-06-22,49.900333404541016,48.073089599609375,49.14728546142578,49.15835952758789,5832400.0,49.15835952758789
2018-06-25,49.15282440185547,47.12624740600586,49.01993179321289,47.596900939941406,1591400.0,47.596900939941406
2018-06-26,48.084163665771484,47.380950927734375,47.6910285949707,47.87375259399414,1917000.0,47.87375259399414
2018-06-27,48.13399887084961,46.472869873046875,48.050941467285156,46.511627197265625,1474900.0,46.511627197265625
2018-06-28,47.358802795410156,46.24031066894531,46.483943939208984,47.214839935302734,1972100.0,47.214839935302734
2018-06-29,47.9678840637207,46.83277893066406,47.33665466308594,46.83277893066406,1471300.0,46.83277893066406
2018-07-02,52.45293426513672,49.86711120605469,52.4307861328125,51.05204772949219,29201300.0,51.05204772949219
2018-07-03,52.70210266113281,51.45071792602539,51.56146240234375,52.508304595947266,8479700.0,52.508304595947266
2018-07-05,52.60243606567383,51.76079559326172,52.60243606567383,51.96567153930664,6477500.0,51.96567153930664
2018-07-06,52.043190002441406,51.362125396728516,51.949058532714844,51.68327713012695,2446400.0,51.68327713012695
2018-07-09,52.28682327270508,51.384273529052734,52.27574920654297,51.84385299682617,4536800.0,51.84385299682617
2018-07-10,53.23920440673828,51.7829475402832,52.37541580200195,52.253597259521484,5187000.0,52.253597259521484
2018-07-11,52.29789733886719,51.766334533691406,51.77186965942383,52.09856033325195,2554900.0,52.09856033325195
2018-07-12,52.807308197021484,52.14839553833008,52.23698806762695,52.668880462646484,1865200.0,52.668880462646484
2018-07-13,52.785160064697266,52.13178253173828,52.668880462646484,52.54706573486328,1836700.0,52.54706573486328
2018-07-16,52.9678840637207,52.4141731262207,52.72978973388672,52.480621337890625,2227100.0,52.480621337890625
2018-07-17,52.68549346923828,52.087486267089844,52.10409927368164,52.52491760253906,2534300.0,52.52491760253906
2018-07-18,52.67441940307617,52.34772872924805,52.52491760253906,52.641197204589844,2611400.0,52.641197204589844
2018-07-19,52.60243606567383,52.10409927368164,52.519378662109375,52.458473205566406,2039800.0,52.458473205566406
2018-07-20,52.541526794433594,52.20930099487305,52.480621337890625,52.225914001464844,2342700.0,52.225914001464844
2018-07-23,52.1705436706543,51.60575866699219,52.12070846557617,51.83831787109375,3111000.0,51.83831787109375
2018-07-24,52.14285659790039,51.28460693359375,51.98781967163086,51.55038833618164,2003000.0,51.55038833618164
2018-07-25,51.937984466552734,51.41196060180664,51.6002197265625,51.937984466552734,943000.0,51.937984466552734
2018-07-26,52.392024993896484,51.44518280029297,51.461795806884766,52.27021026611328,2848000.0,52.27021026611328
2018-07-27,52.231449127197266,51.74418640136719,52.065338134765625,51.86600112915039,2313800.0,51.86600112915039
2018-07-30,51.810630798339844,50.98006820678711,51.70542526245117,51.334442138671875,3145800.0,51.334442138671875
2018-07-31,51.67774200439453,51.0908088684082,51.3399772644043,51.2292366027832,2753900.0,51.2292366027832
2018-08-01,51.71096420288086,51.173866271972656,51.2292366027832,51.3399772644043,2923300.0,51.3399772644043
2018-08-02,51.6445198059082,51.218162536621094,51.218162536621094,51.51716613769531,1634000.0,51.51716613769531
2018-08-03,51.70542526245117,51.15725326538086,51.58361053466797,51.54484939575195,2012200.0,51.54484939575195
2018-08-06,51.91029739379883,51.41749572753906,51.41749572753906,51.7386474609375,1672100.0,51.7386474609375
2018-08-07,52.364341735839844,51.633445739746094,52.065338134765625,51.88261413574219,1818100.0,51.88261413574219
2018-08-08,52.231449127197266,51.73311233520508,51.97120666503906,52.13178253173828,1440800.0,52.13178253173828
2018-08-09,52.69656753540039,52.10963439941406,52.31450653076172,52.45293426513672,1074000.0,52.45293426513672
2018-08-10,52.657806396484375,51.8770751953125,51.95459747314453,52.342193603515625,1248300.0,52.342193603515625
2018-08-13,52.641197204589844,51.8936882019043,52.31450653076172,52.04872512817383,1578800.0,52.04872512817383
2018-08-14,52.5858268737793,51.949058532714844,52.10409927368164,52.52491760253906,1350100.0,52.52491760253906
2018-08-15,52.635658264160156,52.04872512817383,52.2923583984375,52.42525100708008,2515900.0,52.42525100708008
2018-08-16,53.17275619506836,52.52491760253906,52.95127487182617,52.923587799072266,2704400.0,52.923587799072266
2018-08-17,53.08970260620117,52.541526794433594,52.75193786621094,52.607975006103516,1509400.0,52.607975006103516
2018-08-20,52.83499526977539,52.502769470214844,52.630123138427734,52.619049072265625,2038900.0,52.619049072265625
2018-08-21,52.95127487182617,52.55813980102539,52.74086380004883,52.657806396484375,2497100.0,52.657806396484375
2018-08-22,53.11738586425781,52.657806396484375,52.71317672729492,53.00664520263672,4578500.0,53.00664520263672
2018-08-23,53.18383026123047,52.7076416015625,53.062015533447266,52.774085998535156,4004600.0,52.774085998535156
2018-08-24,53.084163665771484,52.369876861572266,52.67441940307617,52.79069900512695,3742700.0,52.79069900512695
2018-08-27,53.200443267822266,52.71317672729492,53.15614700317383,52.8294563293457,2247900.0,52.8294563293457
2018-08-28,52.956809997558594,52.28682327270508,52.918052673339844,52.746402740478516,2483000.0,52.746402740478516
2018-08-29,53.41638946533203,52.785160064697266,52.85714340209961,53.19490432739258,2540600.0,53.19490432739258
2018-08-30,53.676631927490234,52.92912673950195,52.97895812988281,53.504981994628906,1679700.0,53.504981994628906
2018-08-31,53.765228271484375,53.05647659301758,53.3997802734375,53.25027847290039,1666500.0,53.25027847290039
2018-09-04,53.43300247192383,52.66334533691406,53.19490432739258,53.23920440673828,2633300.0,53.23920440673828
2018-09-05,53.48283386230469,52.646732330322266,53.05647659301758,52.9844970703125,2005900.0,52.9844970703125
2018-09-06,53.58803939819336,52.85714340209961,52.9844970703125,53.08970260620117,2195700.0,53.08970260620117
2018-09-07,53.40531539916992,52.71871566772461,52.87929153442383,53.30010986328125,2021000.0,53.30010986328125
2018-09-10,53.70985794067383,53.22813034057617,53.488372802734375,53.626800537109375,2762600.0,53.626800537109375
2018-09-11,53.754154205322266,53.31118392944336,53.43853759765625,53.54374313354492,1846800.0,53.54374313354492
2018-09-12,54.02547073364258,53.20597839355469,53.43300247192383,53.83720779418945,2604000.0,53.83720779418945
2018-09-13,54.08638000488281,53.516056060791016,53.687705993652344,53.903656005859375,5723900.0,53.903656005859375
2018-09-14,54.82835006713867,53.931339263916016,53.95902633666992,54.623477935791016,2521700.0,54.623477935791016
2018-09-17,54.69546127319336,53.7984504699707,54.56256866455078,53.88704299926758,2287100.0,53.88704299926758
2018-09-18,54.41306686401367,53.361019134521484,53.776302337646484,53.366554260253906,3257800.0,53.366554260253906
2018-09-19,53.42192840576172,52.502769470214844,53.42192840576172,52.85714340209961,2898000.0,52.85714340209961
2018-09-20,53.25581359863281,52.71317672729492,53.06755447387695,53.13399887084961,2280900.0,53.13399887084961
2018-09-21,53.43300247192383,52.923587799072266,53.43300247192383,53.26688766479492,4621000.0,53.26688766479492
2018-09-24,53.31118392944336,52.1705436706543,53.10077667236328,53.26688766479492,5587200.0,53.26688766479492
2018-09-25,53.70985794067383,53.29457473754883,53.538204193115234,53.68217086791992,3067800.0,53.68217086791992
2018-09-26,53.86489486694336,53.2613525390625,53.776302337646484,53.4939079284668,2444000.0,53.4939079284668
2018-09-27,53.87042999267578,53.361019134521484,53.43300247192383,53.84828186035156,2256400.0,53.84828186035156
2018-09-28,53.914730072021484,53.46068572998047,53.73200607299805,53.776302337646484,2388600.0,53.776302337646484
2018-10-01,54.17497253417969,53.466224670410156,53.80952453613281,53.54928207397461,1287600.0,53.54928207397461
2018-10-02,53.85935592651367,53.33333206176758,53.56035614013672,53.57696533203125,3348300.0,53.57696533203125
2018-10-03,53.98670959472656,53.15614700317383,53.7707633972168,53.4939079284668,2591900.0,53.4939079284668
2018-10-04,53.826133728027344,53.11185073852539,53.826133728027344,53.538204193115234,3574600.0,53.538204193115234
2018-10-05,54.202659606933594,52.96234893798828,53.80952453613281,53.687705993652344,4725700.0,53.687705993652344
2018-10-08,53.765228271484375,52.53599166870117,53.33333206176758,52.906978607177734,3729500.0,52.906978607177734
2018-10-09,53.20597839355469,51.633445739746094,52.757476806640625,52.369876861572266,7319800.0,52.369876861572266
2018-10-10,52.4473991394043,51.00775146484375,52.4473991394043,51.2015495300293,4839800.0,51.2015495300293
2018-10-11,51.6002197265625,50.32115173339844,51.2015495300293,50.797340393066406,3628700.0,50.797340393066406
2018-10-12,52.38648986816406,51.26245880126953,51.661128997802734,52.32558059692383,3063300.0,52.32558059692383
2018-10-15,53.676631927490234,52.34772872924805,53.15614700317383,52.60243606567383,4747600.0,52.60243606567383
2018-10-16,53.30010986328125,52.48615646362305,52.8294563293457,52.9678840637207,2765700.0,52.9678840637207
2018-10-17,53.15614700317383,52.18715286254883,53.11738586425781,52.657806396484375,2306400.0,52.657806396484375
2018-10-18,52.75193786621094,52.07087326049805,52.59136199951172,52.320045471191406,3124500.0,52.320045471191406
2018-10-19,52.74086380004883,51.68327713012695,52.42525100708008,51.926910400390625,3492800.0,51.926910400390625
2018-10-22,52.82392120361328,51.83277893066406,52.17607879638672,52.44186019897461,2650400.0,52.44186019897461
2018-10-23,51.97120666503906,50.83610153198242,51.777408599853516,51.42303466796875,2476200.0,51.42303466796875
2018-10-24,51.41196060180664,49.750831604003906,51.26245880126953,49.750831604003906,4276200.0,49.750831604003906
2018-10-25,50.73643493652344,49.750831604003906,50.24363327026367,50.30453872680664,2189700.0,50.30453872680664
2018-10-26,49.91694259643555,48.72646713256836,49.307861328125,48.98670959472656,2948100.0,48.98670959472656
2018-10-29,50.38206100463867,47.480621337890625,49.77851486206055,48.03986740112305,2205600.0,48.03986740112305
2018-10-30,49.18050765991211,48.04540252685547,48.17275619506836,49.102989196777344,1902200.0,49.102989196777344
2018-10-31,50.49834060668945,49.72868347167969,49.72868347167969,50.049835205078125,2300800.0,50.049835205078125
2018-11-01,51.184940338134766,50.110740661621094,50.326690673828125,50.47618865966797,3505000.0,50.47618865966797
2018-11-02,50.85824966430664,49.56256866455078,50.74750900268555,50.487266540527344,1399600.0,50.487266540527344
2018-11-05,50.86378860473633,49.59579086303711,50.75304412841797,50.780731201171875,1941800.0,50.780731201171875
2018-11-06,51.345516204833984,50.44850540161133,50.72536087036133,50.99667739868164,890500.0,50.99667739868164
2018-11-07,54.59579086303711,52.2923583984375,52.60243606567383,54.1860466003418,4673700.0,54.1860466003418
2018-11-08,55.038761138916016,53.9091911315918,54.208194732666016,54.772979736328125,1782500.0,54.772979736328125
2018-11-09,54.7397575378418,53.58803939819336,54.4462890625,54.29125213623047,2432600.0,54.29125213623047
2018-11-12,54.822811126708984,53.233665466308594,54.28017807006836,54.54042053222656,2502200.0,54.54042053222656
2018-11-13,57.364341735839844,54.346622467041016,54.69546127319336,56.24031066894531,7859100.0,56.24031066894531
2018-11-14,58.72093200683594,55.9523811340332,57.14285659790039,58.5215950012207,10980800.0,58.5215950012207
2018-11-15,59.368770599365234,57.86267852783203,59.042083740234375,58.17275619506836,25505900.0,58.17275619506836
2018-11-16,58.3831672668457,57.807308197021484,58.28903579711914,57.8460693359375,8098600.0,57.8460693359375
2018-11-19,58.07862854003906,56.86600112915039,57.84053039550781,57.19822692871094,8313700.0,57.19822692871094
2018-11-20,57.15946960449219,56.28460693359375,56.55038833618164,56.83277893066406,5566900.0,56.83277893066406
2018-11-21,57.27021026611328,56.373199462890625,57.09856033325195,57.02657699584961,3044000.0,57.02657699584961
2018-11-23,57.912513732910156,56.638980865478516,56.6445198059082,57.541526794433594,3166000.0,57.541526794433594
2018-11-26,58.5215950012207,58.08970260620117,58.10077667236328,58.488372802734375,7039700.0,58.488372802734375
2018-11-27,58.3997802734375,57.84053039550781,58.30564880371094,57.95127487182617,3224600.0,57.95127487182617
2018-11-28,59.16943359375,57.9678840637207,58.338871002197266,59.02547073364258,7001800.0,59.02547073364258
2018-11-29,59.15835952758789,58.13953399658203,58.477298736572266,58.69324493408203,5877800.0,58.69324493408203
2018-11-30,59.29125213623047,57.90143966674805,59.24695587158203,58.40531539916992,11128700.0,58.40531539916992
2018-12-03,59.080841064453125,57.99003219604492,58.881507873535156,58.43300247192383,6424600.0,58.43300247192383
2018-12-04,58.34440612792969,57.25913619995117,58.13953399658203,57.84053039550781,6375900.0,57.84053039550781
2018-12-06,58.5215950012207,57.28128433227539,57.502769470214844,58.477298736572266,8668800.0,58.477298736572266
2018-12-07,58.59357833862305,57.3089714050293,58.33333206176758,57.5858268737793,6578700.0,57.5858268737793
2018-12-10,58.03986740112305,56.926910400390625,57.71871566772461,57.646732330322266,6236400.0,57.646732330322266
2018-12-11,58.69324493408203,57.54706573486328,58.30564880371094,57.99003219604492,7337500.0,57.99003219604492
2018-12-12,58.826133728027344,58.00110626220703,58.803985595703125,58.14507293701172,7212200.0,58.14507293701172
2018-12-13,58.68217086791992,57.956809997558594,58.25027847290039,58.41638946533203,6851600.0,58.41638946533203
2018-12-14,58.643409729003906,58.084163665771484,58.084163665771484,58.57696533203125,7095000.0,58.57696533203125
2018-12-17,58.54374313354492,58.03432846069336,58.47175979614258,58.18383026123047,8284400.0,58.18383026123047
2018-12-18,58.964561462402344,58.084163665771484,58.41638946533203,58.615726470947266,10356100.0,58.615726470947266
2018-12-19,59.19158172607422,57.923587799072266,58.69324493408203,58.05647659301758,10930200.0,58.05647659301758
2018-12-20,58.4939079284668,56.6445198059082,58.189369201660156,57.25913619995117,10987800.0,57.25913619995117
2018-12-21,57.541526794433594,55.54263687133789,57.29789733886719,56.88261413574219,15194400.0,56.88261413574219
2018-12-24,45.70321273803711,41.58361053466797,45.12735366821289,44.57364273071289,3756200.0,44.57364273071289
2018-12-26,44.950164794921875,43.665557861328125,43.87042999267578,44.922481536865234,2836100.0,44.922481536865234
2018-12-27,45.18272399902344,43.881507873535156,44.6013298034668,44.29678726196289,3467300.0,44.29678726196289
2018-12-28,46.5,44.77000045776367,46.0,45.43000030517578,4501300.0,45.43000030517578
2018-12-31,48.869998931884766,45.5,45.5,48.869998931884766,5818500.0,48.869998931884766
2019-01-02,49.099998474121094,46.060001373291016,48.22999954223633,47.119998931884766,6108700.0,47.119998931884766
2019-01-03,47.0,44.779998779296875,46.560001373291016,45.130001068115234,6902600.0,45.130001068115234
2019-01-04,46.959999084472656,44.86000061035156,45.65999984741211,46.02000045776367,8906800.0,46.02000045776367
2019-01-07,47.380001068115234,45.529998779296875,45.93000030517578,46.31999969482422,4925800.0,46.31999969482422
2019-01-08,47.81999969482422,46.38999938964844,47.13999938964844,46.869998931884766,7286300.0,46.869998931884766
2019-01-09,47.38999938964844,46.779998779296875,47.06999969482422,46.939998626708984,3299500.0,46.939998626708984
2019-01-10,47.38999938964844,44.900001525878906,46.939998626708984,45.189998626708984,3563500.0,45.189998626708984
2019-01-11,45.720001220703125,44.400001525878906,44.95000076293945,44.470001220703125,2699900.0,44.470001220703125
2019-01-14,44.25,42.7599983215332,44.06999969482422,42.79999923706055,3665700.0,42.79999923706055
2019-01-15,43.70000076293945,42.47999954223633,43.04999923706055,43.0099983215332,2828800.0,43.0099983215332
2019-01-16,43.209999084472656,42.02000045776367,42.79999923706055,42.619998931884766,2457800.0,42.619998931884766
2019-01-17,43.720001220703125,42.56999969482422,42.709999084472656,43.709999084472656,3542400.0,43.709999084472656
2019-01-18,43.790000915527344,43.11000061035156,43.779998779296875,43.349998474121094,3256500.0,43.349998474121094
